brand,model,variant,fuel,transmission,engineCc,hp,torque,launchYear,discontinuedYear,serviceKm,serviceMonths
Toyota,Comfort,Standard,LPG,AUTOMATIC,1998,79,152,1998,2018,10000,12

Toyota,Corona Premio,E,PETROL,MANUAL,1794,125,161,1998,2001,10000,12
Toyota,Corona Premio,G,PETROL,AUTOMATIC,1998,145,196,1998,2001,10000,12

Toyota,Curren,XS,PETROL,MANUAL,1794,140,171,1998,1999,10000,12

Toyota,Estima,Aeras,PETROL,AUTOMATIC,2362,170,224,2000,,10000,12
Toyota,Estima,Hybrid G,HYBRID,AUTOMATIC,2362,190,270,2001,,10000,12

Toyota,Fortuner TRD Sportivo,4x2 AT,DIESEL,AUTOMATIC,2755,177,450,2014,2016,10000,12
Toyota,Fortuner TRD Sportivo,4x4 AT,DIESEL,AUTOMATIC,2755,177,450,2014,2016,10000,12

Toyota,Granvia,Premium,DIESEL,AUTOMATIC,2755,176,450,2019,,10000,12

Toyota,Hilux Revo,Standard,DIESEL,MANUAL,2393,150,343,2015,,10000,12
Toyota,Hilux Revo,Rocco,DIESEL,AUTOMATIC,2755,204,500,2018,,10000,12

Toyota,Mark II,Grande,PETROL,AUTOMATIC,2491,200,255,1998,2004,10000,12
Toyota,Mark II,IR-V,PETROL,MANUAL,2491,280,378,1998,2004,10000,12

Toyota,MasterAce Surf,Super Extra,DIESEL,MANUAL,2184,91,192,1998,1999,10000,12

Toyota,Picnic,GL,PETROL,MANUAL,1998,128,180,1998,2001,10000,12

Toyota,Pronard,3.0G,PETROL,AUTOMATIC,2995,215,289,2000,2003,10000,12

Toyota,Regius,Wind Tourer,DIESEL,AUTOMATIC,2982,140,343,1998,2002,10000,12

Toyota,RegiusAce,DX,DIESEL,MANUAL,2494,109,260,2004,,10000,12
Toyota,RegiusAce,Super GL,DIESEL,AUTOMATIC,2755,151,300,2017,,10000,12

Toyota,SAI,S Hybrid,HYBRID,AUTOMATIC,2362,190,270,2009,2021,10000,12
Toyota,SAI,G Hybrid,HYBRID,AUTOMATIC,2362,190,270,2009,2021,10000,12

Toyota,Vista,N180,PETROL,MANUAL,1794,125,161,1998,2003,10000,12
Toyota,Vista Ardeo,200G,PETROL,AUTOMATIC,1998,145,196,1998,2003,10000,12

Toyota,Windom,3.0G,PETROL,AUTOMATIC,2995,215,289,2001,2006,10000,12

Toyota,XA10 RAV4,3 Door,PETROL,MANUAL,1998,129,178,1998,2000,10000,12
Toyota,XA10 RAV4,5 Door,PETROL,MANUAL,1998,129,178,1998,2000,10000,12

Toyota,XA20 RAV4,Base,PETROL,MANUAL,1998,150,192,2000,2005,10000,12
Toyota,XA30 RAV4,Base,PETROL,AUTOMATIC,2362,170,224,2006,2012,10000,12
Toyota,XA40 RAV4,Hybrid,HYBRID,AUTOMATIC,2494,194,206,2013,2018,10000,12
Toyota,XA50 RAV4,Hybrid,HYBRID,AUTOMATIC,2487,218,221,2019,,10000,12

Nissan,Magnite XE,PETROL,MANUAL,999,72,96,2020,,10000,12
Nissan,Magnite XL,PETROL,MANUAL,999,72,96,2020,,10000,12
Nissan,Magnite XV,PETROL,MANUAL,999,72,96,2020,,10000,12
Nissan,Magnite XV Premium,PETROL,MANUAL,999,72,96,2020,,10000,12
Nissan,Magnite Turbo XV,PETROL,MANUAL,999,100,160,2020,,10000,12
Nissan,Magnite Turbo XV CVT,PETROL,AUTOMATIC,999,100,152,2020,,10000,12
Nissan,Magnite Turbo XV Premium,PETROL,MANUAL,999,100,160,2020,,10000,12
Nissan,Magnite Turbo XV Premium CVT,PETROL,AUTOMATIC,999,100,152,2020,,10000,12
Nissan,Magnite Geza Edition,PETROL,MANUAL,999,72,96,2023,,10000,12
Nissan,Magnite Kuro Edition Turbo CVT,PETROL,AUTOMATIC,999,100,152,2023,,10000,12

Nissan,Micra XE,PETROL,MANUAL,1198,76,104,2010,2020,10000,12
Nissan,Micra XL,PETROL,MANUAL,1198,76,104,2010,2020,10000,12
Nissan,Micra XV,PETROL,MANUAL,1198,76,104,2010,2020,10000,12
Nissan,Micra XV CVT,PETROL,AUTOMATIC,1198,76,104,2013,2020,10000,12
Nissan,Micra Active XL,PETROL,MANUAL,1198,68,104,2013,2020,10000,12
Nissan,Micra Diesel XV,DIESEL,MANUAL,1461,64,160,2010,2020,10000,12
Nissan,Micra Diesel XV Premium,DIESEL,MANUAL,1461,64,160,2010,2020,10000,12

Nissan,Sunny XE,PETROL,MANUAL,1498,99,134,2011,2020,10000,12
Nissan,Sunny XL,PETROL,MANUAL,1498,99,134,2011,2020,10000,12
Nissan,Sunny XV,PETROL,MANUAL,1498,99,134,2011,2020,10000,12
Nissan,Sunny XV CVT,PETROL,AUTOMATIC,1498,99,134,2011,2020,10000,12
Nissan,Sunny Diesel XL,DIESEL,MANUAL,1461,86,200,2011,2020,10000,12
Nissan,Sunny Diesel XV,DIESEL,MANUAL,1461,86,200,2011,2020,10000,12

Nissan,Terrano XL,DIESEL,MANUAL,1461,85,200,2013,2020,10000,12
Nissan,Terrano XV,DIESEL,MANUAL,1461,110,245,2013,2020,10000,12
Nissan,Terrano XV AMT,DIESEL,AUTOMATIC,1461,110,245,2016,2020,10000,12
Nissan,Terrano XL Petrol,PETROL,MANUAL,1598,104,142,2013,2020,10000,12
Nissan,Terrano XV Petrol,PETROL,MANUAL,1598,104,142,2013,2020,10000,12
Nissan,Terrano XV CVT,PETROL,AUTOMATIC,1598,104,142,2016,2020,10000,12

Nissan,Kicks XL,PETROL,MANUAL,1498,106,142,2019,2022,10000,12
Nissan,Kicks XV,PETROL,MANUAL,1498,106,142,2019,2022,10000,12
Nissan,Kicks Turbo XV,PETROL,MANUAL,1330,156,254,2020,2022,10000,12
Nissan,Kicks Turbo XV CVT,PETROL,AUTOMATIC,1330,156,254,2020,2022,10000,12

Nissan,X-Trail,Hybrid,HYBRID,AUTOMATIC,1498,204,330,2024,,10000,12
Nissan,X-Trail,Tekna e-POWER,HYBRID,AUTOMATIC,1498,204,330,2024,,10000,12

Nissan,Evalia XE,DIESEL,MANUAL,1461,85,200,2012,2014,10000,12
Nissan,Evalia XV,DIESEL,MANUAL,1461,85,200,2012,2014,10000,12

Nissan,GT-R Premium,PETROL,AUTOMATIC,3799,565,633,2017,,10000,12
Nissan,GT-R NISMO,PETROL,AUTOMATIC,3799,600,652,2020,,10000,12

Nissan,370Z Sport,PETROL,MANUAL,3696,332,363,2010,2020,10000,12

Nissan,Leaf,SV Plus,EV,AUTOMATIC,0,214,340,2022,,15000,12
Nissan,Leaf,SL Plus,EV,AUTOMATIC,0,214,340,2022,,15000,12

Nissan,Juke,Turbo,PETROL,MANUAL,999,114,200,2021,,10000,12
Nissan,Juke,N-Connecta,PETROL,AUTOMATIC,999,114,200,2021,,10000,12

Nissan,Qashqai,Acenta Mild Hybrid,HYBRID,MANUAL,1332,140,240,2022,,10000,12
Nissan,Qashqai,Tekna e-POWER,HYBRID,AUTOMATIC,1497,190,330,2022,,10000,12

Nissan,Patrol,SE,PETROL,AUTOMATIC,5552,400,560,2017,,10000,12
Nissan,Patrol,NISMO,PETROL,AUTOMATIC,5552,428,560,2021,,10000,12

Nissan,Teana XL,PETROL,AUTOMATIC,2496,182,228,2007,2013,10000,12
Nissan,Teana XV,PETROL,AUTOMATIC,2496,182,228,2007,2013,10000,12
Nissan,Teana XV V6,PETROL,AUTOMATIC,3498,252,326,2007,2013,10000,12

Nissan,Altima S,PETROL,AUTOMATIC,2488,188,244,2019,,10000,12
Nissan,Altima SV,PETROL,AUTOMATIC,2488,188,244,2019,,10000,12
Nissan,Altima Platinum VC-Turbo,PETROL,AUTOMATIC,1997,248,370,2019,,10000,12

Nissan,Sentra S,PETROL,MANUAL,1798,130,174,2013,,10000,12
Nissan,Sentra SV,PETROL,AUTOMATIC,1798,130,174,2013,,10000,12
Nissan,Sentra SR,PETROL,AUTOMATIC,1988,149,197,2020,,10000,12

Nissan,Versa S,PETROL,MANUAL,1598,122,154,2020,,10000,12
Nissan,Versa SV,PETROL,AUTOMATIC,1598,122,154,2020,,10000,12
Nissan,Versa SR,PETROL,AUTOMATIC,1598,122,154,2020,,10000,12

Nissan,Note e-POWER S,HYBRID,AUTOMATIC,1198,116,280,2017,,10000,12
Nissan,Note e-POWER X,HYBRID,AUTOMATIC,1198,116,280,2017,,10000,12
Nissan,Note Aura NISMO,HYBRID,AUTOMATIC,1198,136,300,2021,,10000,12

Nissan,Livina XE,PETROL,MANUAL,1498,104,141,2007,2014,10000,12
Nissan,Livina XV,PETROL,MANUAL,1498,104,141,2007,2014,10000,12
Nissan,Livina X-Gear,PETROL,MANUAL,1498,104,141,2008,2014,10000,12

Nissan,Serena Highway Star,HYBRID,AUTOMATIC,1997,150,200,2018,,10000,12
Nissan,Serena e-POWER,HYBRID,AUTOMATIC,1433,163,315,2023,,10000,12

Nissan,Elgrand Highway Star,PETROL,AUTOMATIC,3498,280,344,2015,,10000,12

Nissan,Navara XE,DIESEL,MANUAL,2298,163,403,2016,,15000,12
Nissan,Navara VL,DIESEL,AUTOMATIC,2298,190,450,2016,,15000,12
Nissan,Navara PRO-4X,DIESEL,AUTOMATIC,2298,190,450,2021,,15000,12

Nissan,Frontier S,PETROL,AUTOMATIC,3798,310,381,2022,,15000,12
Nissan,Frontier PRO-4X,PETROL,AUTOMATIC,3798,310,381,2022,,15000,12

Nissan,Titan S,PETROL,AUTOMATIC,5552,400,560,2017,2024,15000,12
Nissan,Titan PRO-4X,PETROL,AUTOMATIC,5552,400,560,2017,2024,15000,12

Nissan,Armada SV,PETROL,AUTOMATIC,5552,400,560,2021,,10000,12
Nissan,Armada Platinum,PETROL,AUTOMATIC,5552,400,560,2021,,10000,12

Nissan,Rogue S,PETROL,AUTOMATIC,1497,201,305,2022,,10000,12
Nissan,Rogue SL,PETROL,AUTOMATIC,1497,201,305,2022,,10000,12

Nissan,Murano SV,PETROL,AUTOMATIC,3498,260,325,2019,,10000,12
Nissan,Murano Platinum,PETROL,AUTOMATIC,3498,260,325,2019,,10000,12

Nissan,Ariya Engage,EV,AUTOMATIC,0,214,300,2022,,15000,12
Nissan,Ariya,Evolve+,EV,AUTOMATIC,0,389,600,2022,,15000,12
Nissan,Ariya,Platinum+,EV,AUTOMATIC,0,389,600,2022,,15000,12

Nissan,Z Sport,PETROL,MANUAL,2997,400,475,2023,,10000,12
Nissan,Z Performance,PETROL,MANUAL,2997,400,475,2023,,10000,12
Nissan,Z Performance AT,PETROL,AUTOMATIC,2997,400,475,2023,,10000,12

Nissan,Pathfinder S,PETROL,AUTOMATIC,3498,284,351,2017,,10000,12
Nissan,Pathfinder SV,PETROL,AUTOMATIC,3498,284,351,2017,,10000,12
Nissan,Pathfinder Platinum,PETROL,AUTOMATIC,3498,284,351,2017,,10000,12

Nissan,Maxima SV,PETROL,AUTOMATIC,3498,300,354,2016,2023,10000,12
Nissan,Maxima Platinum,PETROL,AUTOMATIC,3498,300,354,2016,2023,10000,12

Nissan,Cube S,PETROL,CVT,1798,122,165,2009,2019,10000,12
Nissan,Cube SL,PETROL,CVT,1798,122,165,2009,2019,10000,12

Nissan,NV200 S,PETROL,AUTOMATIC,1998,131,188,2013,,15000,12
Nissan,NV200 SV,PETROL,AUTOMATIC,1998,131,188,2013,,15000,12

Nissan,NV350 Urvan DX,DIESEL,MANUAL,2488,129,356,2012,,15000,12
Nissan,NV350 Urvan Premium,DIESEL,AUTOMATIC,2488,129,356,2012,,15000,12

Nissan,Urvan DX,DIESEL,MANUAL,2488,129,356,2001,2012,15000,12
Nissan,Urvan GX,DIESEL,MANUAL,2488,129,356,2001,2012,15000,12

Nissan,Cabstar Standard,DIESEL,MANUAL,2953,125,315,2007,,20000,12
Nissan,Cabstar Wide Cab,DIESEL,MANUAL,2953,150,350,2007,,20000,12

Nissan,Atlas Standard,DIESEL,MANUAL,2953,150,350,2007,,20000,12
Nissan,Atlas Double Cab,DIESEL,MANUAL,2953,150,350,2007,,20000,12

Nissan,Bluebird Sylphy 1.8,PETROL,AUTOMATIC,1798,131,174,2006,2012,10000,12
Nissan,Bluebird Sylphy 2.0,PETROL,CVT,1997,137,200,2006,2012,10000,12

Nissan,Cefiro 230JM,PETROL,AUTOMATIC,2349,173,225,1999,2003,10000,12
Nissan,Cefiro 300JM,PETROL,AUTOMATIC,2987,220,279,1999,2003,10000,12

Nissan,Silvia Spec-S,PETROL,MANUAL,1998,165,196,1999,2002,10000,12
Nissan,Silvia Spec-R,PETROL,MANUAL,1998,250,275,1999,2002,10000,12

Nissan,Skyline 250GT,PETROL,AUTOMATIC,2495,215,269,2006,,10000,12
Nissan,Skyline 400R,PETROL,AUTOMATIC,2997,400,475,2019,,10000,12

Nissan,Stagea 250RS,PETROL,AUTOMATIC,2495,215,269,2001,2007,10000,12
Nissan,Stagea AR-X FOUR,PETROL,AUTOMATIC,2498,280,363,2001,2007,10000,12

Nissan,Pulsar XL,PETROL,MANUAL,1198,76,104,2014,2016,10000,12
Nissan,Pulsar XV,PETROL,MANUAL,1498,99,134,2014,2016,10000,12
Nissan,Pulsar Diesel XL,DIESEL,MANUAL,1461,110,240,2014,2016,10000,12
Nissan,Pulsar Diesel XV,DIESEL,MANUAL,1461,110,240,2014,2016,10000,12

Nissan,Almera XL,PETROL,MANUAL,1498,99,134,2012,2018,10000,12
Nissan,Almera XV,PETROL,AUTOMATIC,1498,99,134,2012,2018,10000,12

Nissan,Cima Hybrid VIP,HYBRID,AUTOMATIC,3498,364,546,2012,2022,10000,12

Nissan,Fuga 250GT,PETROL,AUTOMATIC,2495,225,253,2009,2022,10000,12
Nissan,Fuga Hybrid A Package,HYBRID,AUTOMATIC,3498,364,546,2010,2022,10000,12

Nissan,Quest SV,PETROL,AUTOMATIC,3498,260,326,2011,2017,10000,12
Nissan,Quest Platinum,PETROL,AUTOMATIC,3498,260,326,2011,2017,10000,12

Nissan,AD Van DX,PETROL,MANUAL,1498,109,148,2007,,10000,12
Nissan,AD Van VE,DIESEL,MANUAL,1461,90,200,2007,,10000,12

Nissan,Latio S,PETROL,MANUAL,1498,109,148,2007,2012,10000,12
Nissan,Latio G,PETROL,AUTOMATIC,1498,109,148,2007,2012,10000,12

Nissan,Moco,S,PETROL,CVT,658,54,63,2006,2016,10000,12
Nissan,Moco,X,PETROL,CVT,658,64,95,2006,2016,10000,12

Nissan,March S,PETROL,MANUAL,1198,79,106,2010,,10000,12
Nissan,March XV,PETROL,CVT,1198,79,106,2010,,10000,12
Nissan,March NISMO,PETROL,MANUAL,1498,116,156,2013,,10000,12

Nissan,Dayz S,PETROL,CVT,659,49,59,2013,,10000,12
Nissan,Dayz Highway Star,PETROL,CVT,659,64,100,2013,,10000,12

Nissan,Dayz Roox,S,PETROL,CVT,659,52,60,2014,,10000,12
Nissan,Dayz Roox,Highway Star,PETROL,CVT,659,64,100,2014,,10000,12

Nissan,Roox,S,PETROL,CVT,659,52,60,2020,,10000,12
Nissan,Roox,Highway Star Turbo,PETROL,CVT,659,64,100,2020,,10000,12

Nissan,Clipper Van,DX,PETROL,MANUAL,658,46,60,2003,,10000,12
Nissan,Clipper Van,GX,PETROL,AUTOMATIC,658,46,60,2003,,10000,12

Nissan,Clipper Truck,DX,PETROL,MANUAL,658,46,60,2003,,10000,12

Nissan,Clipper Rio,E,PETROL,AUTOMATIC,658,64,95,2007,,10000,12
Nissan,Clipper Rio,G,PETROL,AUTOMATIC,658,64,95,2007,,10000,12

Nissan,Presage,Highway Star,PETROL,AUTOMATIC,2488,163,245,1998,2009,10000,12

Nissan,Prairie Liberty,G,PETROL,AUTOMATIC,1998,147,198,1998,2004,10000,12

Nissan,Bassara,V6,PETROL,AUTOMATIC,2987,220,279,1999,2003,10000,12

Nissan,Lafesta,Highway Star,PETROL,CVT,1997,137,200,2004,2018,10000,12

Nissan,Wingroad,15M,PETROL,CVT,1498,109,148,2005,2018,10000,12
Nissan,Wingroad,Rider,PETROL,CVT,1798,128,174,2005,2018,10000,12

Nissan,Expert LX,PETROL,MANUAL,1498,109,148,1999,2006,10000,12

Nissan,Avenir GT4,PETROL,AUTOMATIC,1998,230,280,1998,2005,10000,12

Nissan,Laurel Medalist,PETROL,AUTOMATIC,2498,200,265,1998,2002,10000,12

Nissan,President Sovereign,PETROL,AUTOMATIC,4494,280,451,2003,2010,10000,12

Nissan,Gloria Gran Turismo,PETROL,AUTOMATIC,2495,210,265,1999,2004,10000,12

Nissan,Crew LX,PETROL,MANUAL,1998,130,171,1998,2009,10000,12

Nissan,Vanette Van,DX,PETROL,MANUAL,1798,95,140,1999,,10000,12
Nissan,Vanette Truck,DX,DIESEL,MANUAL,2184,79,147,1999,,15000,12

Nissan,Vanette Serena,PETROL,MANUAL,1998,130,178,1998,2001,10000,12

Nissan,Fairlady Z Version S,PETROL,MANUAL,3696,332,363,2009,2022,10000,12
Nissan,Fairlady Z Version ST,PETROL,AUTOMATIC,3696,332,363,2009,2022,10000,12

Nissan,Hyper Tourer,Concept,EV,AUTOMATIC,0,435,700,2023,,15000,12

Nissan,Hyper Punk,Concept,EV,AUTOMATIC,0,300,500,2023,,15000,12

Nissan,Hyper Adventure,Concept,EV,AUTOMATIC,0,380,650,2023,,15000,12

Nissan,Hyper Urban,Concept,EV,AUTOMATIC,0,320,550,2023,,15000,12

Renault,Kwid RXE,PETROL,MANUAL,999,68,91,2015,,10000,12
Renault,Kwid RXL,PETROL,MANUAL,999,68,91,2015,,10000,12
Renault,Kwid RXT,PETROL,MANUAL,999,68,91,2015,,10000,12
Renault,Kwid Climber,PETROL,MANUAL,999,68,91,2016,,10000,12
Renault,Kwid RXT AMT,PETROL,AUTOMATIC,999,68,91,2016,,10000,12
Renault,Kwid Climber AMT,PETROL,AUTOMATIC,999,68,91,2016,,10000,12

Renault,Triber RXE,PETROL,MANUAL,999,72,96,2019,,10000,12
Renault,Triber RXL,PETROL,MANUAL,999,72,96,2019,,10000,12
Renault,Triber RXT,PETROL,MANUAL,999,72,96,2019,,10000,12
Renault,Triber RXZ,PETROL,MANUAL,999,72,96,2019,,10000,12
Renault,Triber RXT AMT,PETROL,AUTOMATIC,999,72,96,2020,,10000,12
Renault,Triber RXZ AMT,PETROL,AUTOMATIC,999,72,96,2020,,10000,12

Renault,Kiger RXE,PETROL,MANUAL,999,72,96,2021,,10000,12
Renault,Kiger RXL,PETROL,MANUAL,999,72,96,2021,,10000,12
Renault,Kiger RXT,PETROL,MANUAL,999,72,96,2021,,10000,12
Renault,Kiger,RXZ,PETROL,MANUAL,999,72,96,2021,,10000,12
Renault,Kiger Turbo RXT,PETROL,MANUAL,999,100,160,2021,,10000,12
Renault,Kiger Turbo RXZ,PETROL,MANUAL,999,100,160,2021,,10000,12
Renault,Kiger Turbo CVT,PETROL,AUTOMATIC,999,100,152,2021,,10000,12
Renault,Kiger Turbo RXZ CVT,PETROL,AUTOMATIC,999,100,152,2021,,10000,12

Renault,Duster RXE Petrol,PETROL,MANUAL,1498,106,142,2012,2022,10000,12
Renault,Duster RXL Petrol,PETROL,MANUAL,1498,106,142,2012,2022,10000,12
Renault,Duster RXZ Petrol,PETROL,MANUAL,1498,106,142,2012,2022,10000,12
Renault,Duster CVT Petrol,PETROL,AUTOMATIC,1498,106,142,2016,2022,10000,12
Renault,Duster Turbo RXZ,PETROL,MANUAL,1330,156,254,2020,2022,10000,12
Renault,Duster Turbo CVT,PETROL,AUTOMATIC,1330,156,254,2020,2022,10000,12
Renault,Duster 85PS,DIESEL,MANUAL,1461,85,200,2012,2020,10000,12
Renault,Duster 110PS,DIESEL,MANUAL,1461,110,245,2012,2020,10000,12
Renault,Duster AWD,DIESEL,MANUAL,1461,110,245,2014,2020,10000,12
Renault,Duster AMT,DIESEL,AUTOMATIC,1461,110,245,2016,2020,10000,12

Renault,Captur RXE,PETROL,MANUAL,1498,106,142,2017,2020,10000,12
Renault,Captur RXZ,PETROL,MANUAL,1498,106,142,2017,2020,10000,12
Renault,Captur Platine,PETROL,MANUAL,1498,106,142,2017,2020,10000,12
Renault,Captur RXL Diesel,DIESEL,MANUAL,1461,110,245,2017,2020,10000,12
Renault,Captur,Platine Diesel,DIESEL,MANUAL,1461,110,245,2017,2020,10000,12

Renault,Lodgy Std,DIESEL,MANUAL,1461,85,200,2015,2020,10000,12
Renault,Lodgy RxE,DIESEL,MANUAL,1461,85,200,2015,2020,10000,12
Renault,Lodgy RxL,DIESEL,MANUAL,1461,110,245,2015,2020,10000,12
Renault,Lodgy RxZ,DIESEL,MANUAL,1461,110,245,2015,2020,10000,12
Renault,Lodgy Stepway,DIESEL,MANUAL,1461,110,245,2015,2020,10000,12

Renault,Pulse RxL Petrol,PETROL,MANUAL,1198,76,104,2012,2017,10000,12
Renault,Pulse RxZ Petrol,PETROL,MANUAL,1198,76,104,2012,2017,10000,12
Renault,Pulse RxL Diesel,DIESEL,MANUAL,1461,64,160,2012,2017,10000,12
Renault,Pulse RxZ Diesel,DIESEL,MANUAL,1461,64,160,2012,2017,10000,12

Renault,Scala RxE,PETROL,MANUAL,1498,99,134,2012,2017,10000,12
Renault,Scala RxL,PETROL,MANUAL,1498,99,134,2012,2017,10000,12
Renault,Scala RxZ,PETROL,MANUAL,1498,99,134,2012,2017,10000,12
Renault,Scala CVT,PETROL,AUTOMATIC,1498,99,134,2012,2017,10000,12
Renault,Scala Diesel,DIESEL,MANUAL,1461,86,200,2012,2017,10000,12

Renault,Fluence E2,PETROL,MANUAL,1998,137,190,2011,2017,10000,12
Renault,Fluence E4,PETROL,MANUAL,1998,137,190,2011,2017,10000,12
Renault,Fluence CVT,PETROL,AUTOMATIC,1998,137,190,2011,2017,10000,12
Renault,Fluence Diesel,DIESEL,MANUAL,1461,110,240,2011,2017,10000,12

Renault,Koleos Expression,DIESEL,AUTOMATIC,1995,173,380,2011,2019,10000,12
Renault,Koleos Dynamique,DIESEL,AUTOMATIC,1995,173,380,2011,2019,10000,12
Renault,Koleos Signature,DIESEL,AUTOMATIC,1995,173,380,2017,2019,10000,12

Renault,Arkana Evolution,MILD_HYBRID,AUTOMATIC,1333,140,260,2021,,10000,12
Renault,Arkana Techno,MILD_HYBRID,AUTOMATIC,1333,158,270,2021,,10000,12
Renault,Arkana E-Tech,HYBRID,AUTOMATIC,1598,145,205,2022,,10000,12

Renault,Megane Hatch,PETROL,MANUAL,1333,140,240,2019,,10000,12
Renault,Megane RS,PETROL,MANUAL,1798,300,400,2018,,10000,12
Renault,Megane E-Tech,EV,AUTOMATIC,0,220,300,2022,,15000,12

Renault,Clio Evolution,PETROL,MANUAL,999,90,160,2020,,10000,12
Renault,Clio Techno,PETROL,MANUAL,999,100,160,2020,,10000,12
Renault,Clio E-Tech,HYBRID,AUTOMATIC,1598,145,205,2021,,10000,12
Renault,Clio RS Line,PETROL,MANUAL,1333,130,240,2020,,10000,12

Renault,Zoe R110,EV,AUTOMATIC,0,108,225,2020,,15000,12
Renault,Zoe R135,EV,AUTOMATIC,0,135,245,2020,,15000,12

Renault,Talisman Zen,DIESEL,MANUAL,1749,120,300,2016,2022,10000,12
Renault,Talisman Initiale Paris,DIESEL,AUTOMATIC,1997,200,400,2016,2022,10000,12

Renault,Espace Techno,HYBRID,AUTOMATIC,1199,200,205,2023,,10000,12
Renault,Espace,Initiale Paris,DIESEL,AUTOMATIC,1997,200,400,2017,2022,10000,12

Renault,Scenic Zen,PETROL,MANUAL,1333,140,240,2018,2022,10000,12
Renault,Scenic E-Tech,EV,AUTOMATIC,0,220,300,2024,,15000,12

Renault,Kangoo Express,DIESEL,MANUAL,1461,95,260,2018,,15000,12
Renault,Kangoo Passenger,DIESEL,MANUAL,1461,115,270,2018,,15000,12
Renault,Kangoo E-Tech,EV,AUTOMATIC,0,122,245,2022,,15000,12

Renault,Master L1H1,DIESEL,MANUAL,2299,135,360,2019,,20000,12
Renault,Master L2H2,DIESEL,MANUAL,2299,150,385,2019,,20000,12
Renault,Master L3H2,DIESEL,MANUAL,2299,180,400,2019,,20000,12

Renault,Trafic Passenger,DIESEL,MANUAL,1997,150,350,2020,,20000,12
Renault,Trafic SpaceClass,DIESEL,AUTOMATIC,1997,170,380,2020,,20000,12

Renault,Express Van,DIESEL,MANUAL,1461,95,260,2021,,15000,12

Renault,Twingo Life,PETROL,MANUAL,999,65,95,2019,2024,10000,12
Renault,Twingo Intens,PETROL,MANUAL,999,90,160,2019,2024,10000,12
Renault,Twingo Electric,EV,AUTOMATIC,0,82,160,2020,2024,15000,12

Renault,Wind GT,PETROL,MANUAL,1598,133,160,2010,2013,10000,12

Renault,Laguna Expression,PETROL,MANUAL,1998,140,195,2008,2015,10000,12
Renault,Laguna GT,DIESEL,MANUAL,1995,180,400,2008,2015,10000,12

Renault,Symbol Expression,PETROL,MANUAL,1149,75,107,2013,,10000,12
Renault,Logan Expression,PETROL,MANUAL,999,90,160,2021,,10000,12
Renault,Logan Stepway,PETROL,CVT,999,100,170,2021,,10000,12

Renault,Modus Expression,PETROL,MANUAL,1149,75,107,2004,2012,10000,12
Renault,Grand Modus Dynamique,PETROL,MANUAL,1598,110,151,2008,2012,10000,12

Renault,Vel Satis Initiale,DIESEL,AUTOMATIC,2993,181,400,2005,2009,10000,12
Renault,Vel Satis V6,PETROL,AUTOMATIC,3498,245,330,2005,2009,10000,12

Renault,Avantime Privilege,PETROL,MANUAL,1998,163,250,2001,2003,10000,12
Renault,Avantime V6,PETROL,AUTOMATIC,2946,210,285,2001,2003,10000,12

Renault,Safrane RXE,PETROL,MANUAL,1998,140,188,1996,2000,10000,12
Renault,Safrane V6,PETROL,AUTOMATIC,2963,194,267,1996,2000,10000,12

Renault,Latitude Expression,DIESEL,MANUAL,1995,150,340,2011,2015,10000,12
Renault,Latitude Privilege,DIESEL,AUTOMATIC,1995,175,360,2011,2015,10000,12
Renault,Latitude V6,DIESEL,AUTOMATIC,2993,240,450,2011,2015,10000,12

Renault,Rafale Techno,HYBRID,AUTOMATIC,1199,200,205,2024,,10000,12
Renault,Rafale Esprit Alpine,HYBRID,AUTOMATIC,1199,300,450,2024,,10000,12

Renault,Austral Evolution,MILD_HYBRID,AUTOMATIC,1333,158,270,2022,,10000,12
Renault,Austral Techno,HYBRID,AUTOMATIC,1199,200,205,2022,,10000,12
Renault,Austral Esprit Alpine,HYBRID,AUTOMATIC,1199,200,205,2023,,10000,12

Renault,Symbioz Evolution,HYBRID,AUTOMATIC,1598,145,205,2024,,10000,12
Renault,Symbioz Techno,HYBRID,AUTOMATIC,1598,145,205,2024,,10000,12

Renault,Boreal Evolution,HYBRID,AUTOMATIC,1333,160,270,2025,,10000,12

Renault,4 E-Tech Evolution,EV,AUTOMATIC,0,120,225,2025,,15000,12
Renault,4 E-Tech Techno,EV,AUTOMATIC,0,150,245,2025,,15000,12

Renault,5 E-Tech Evolution,EV,AUTOMATIC,0,120,225,2024,,15000,12
Renault,5 E-Tech Iconic,EV,AUTOMATIC,0,150,245,2024,,15000,12

Renault,17 Electric Restomod,EV,AUTOMATIC,0,270,400,2024,,15000,12

Renault,Alaskan Comfort,DIESEL,MANUAL,2298,160,403,2017,2023,15000,12
Renault,Alaskan Intens,DIESEL,AUTOMATIC,2298,190,450,2017,2023,15000,12

Renault,Oroch Dynamique,PETROL,MANUAL,1598,120,156,2015,,10000,12
Renault,Oroch Outsider,PETROL,AUTOMATIC,1333,170,270,2022,,10000,12

Renault,Dokker Van,DIESEL,MANUAL,1461,90,220,2013,2021,15000,12
Renault,Dokker Stepway,DIESEL,MANUAL,1461,95,260,2015,2021,15000,12

